GO:0051252	3.972329382463744
GO:0031334	3.4906009340882536
GO:0034654	2.8842643486157655
GO:0090596	2.656129681305458
GO:0001505	2.5258883480123533
GO:0043488	2.085601053034647
GO:0045937	2.062132447212237
GO:0045935	1.894962224467425
GO:0016570	1.7674256285154095
GO:0045934	1.763870183300554
GO:0042110	1.693330539147008
GO:0033554	1.6799312502643913
GO:0051240	1.6371864256979374
GO:0050796	1.6093115073705972
GO:0031328	1.57277593931302
GO:0042737	1.565773039404272
GO:0043933	1.466901654181572
GO:0006996	1.4608431745828088
GO:0035556	1.4595396009872328
GO:0045944	1.4531260576833092
GO:0009653	1.450837183378335
GO:0007399	1.415731299554365
GO:0071705	1.4014866012673393
GO:0042981	1.3951005237529452
GO:0042493	1.3835238818537638
GO:0042127	1.3703099211542857
GO:1901566	1.3690433224333147
GO:0007186	1.3564354477629694
GO:0006955	1.3109164324187126
GO:0034645	1.3049425007574647
GO:0006464	1.2967422377123177
GO:0007283	1.2913015363514346
GO:0006468	1.2851003897540918
GO:0051128	1.2848974679688232
GO:0022607	1.2731006771763216
GO:0044271	1.2674422793582165
GO:0006281	1.266785045880738
GO:0007166	1.264880770620595
GO:0002250	1.260189682232402
GO:0000082	1.2564231981693914
GO:1901362	1.2442749168034803
GO:0050790	1.2435151030529665
GO:0044249	1.2433418906214786
GO:0006396	1.2432765314577734
GO:0016310	1.2415344616487742
GO:0044248	1.2338105978878882
GO:0051641	1.2181801994053365
GO:0070588	1.202374151073699
GO:0007265	1.1731265686411667
GO:0001817	1.16073655813239
GO:0010557	1.1422194495211182
GO:0040029	1.136360170289679
GO:0048513	1.122872876600602
GO:0007600	1.114821423985694
GO:0043085	1.1012065300763982
GO:0030217	1.1002586908473548
GO:0034097	1.0955448166416208
GO:0009968	1.0892692496839829
GO:0019752	1.0880983320619928
GO:0003008	1.0876390685743034
GO:0043401	1.0850422071885437
GO:0072527	1.0735406266053629
GO:0090287	1.0729441887300277
GO:0008219	1.0663011473466688
GO:0009725	1.0609083838291355
GO:0055085	1.0482116002038566
GO:0051050	1.0433352260802693
GO:0080135	1.041626528845394
GO:0006508	1.0393694272266232
GO:0008277	1.0364329723792476
GO:0080134	1.0305774253330267
GO:0032101	1.0292201427194876
GO:0009888	1.028024246103457
GO:0006355	1.022105172715577
GO:1901701	1.0213721283793291
GO:0048585	1.0199570087383307
GO:0010468	1.0155547651443348
GO:1901565	1.0065211532299827
GO:0018193	0.9916338004116269
GO:0007267	0.9839579329214732
GO:0006954	0.9822897309481106
GO:0045913	0.9819507147761607
GO:2001020	0.9798413347564696
GO:0071345	0.9740451846017651
GO:0050778	0.9723996322168438
GO:1901576	0.9641607798525494
GO:0006836	0.9597866413839725
GO:0006139	0.9590764163661955
GO:0043065	0.9466702917603904
GO:0006259	0.9452011664501798
GO:0010941	0.9451244764681794
GO:0016192	0.9349985257046731
GO:0009628	0.9346345066103574
GO:0008284	0.926432439288444
GO:0051241	0.9223767206504137
GO:0016032	0.9203004643429296
GO:0042391	0.9154764362957712
GO:0010628	0.9149496202401041
GO:0008283	0.9143106393299195
GO:0048872	0.9102319748617752
GO:0071702	0.9102041193506274
GO:0006631	0.9072946058469197
GO:0014070	0.9049742644279747
GO:0051048	0.9028897402193942
GO:0051649	0.8930572674184916
GO:0032787	0.8910779501909398
GO:0019221	0.8894969333009368
GO:0051301	0.887190881508794
GO:0010629	0.8794532747294832
GO:1901135	0.8778526357370617
GO:0065003	0.877058708947717
GO:1902533	0.8751872803585714
GO:0034765	0.8746104069969051
GO:0033043	0.8670464160659656
GO:0030522	0.8660316720262592
GO:0007613	0.8531174203535488
GO:0019637	0.8511678594568342
GO:0006915	0.8493804935645315
GO:0007165	0.844817087196865
GO:0010565	0.8416848895471056
GO:0051094	0.8381843756450643
GO:0045087	0.8309084296738649
GO:0071407	0.8301037262629191
GO:0006974	0.8300330606736686
GO:0042445	0.8299972920832899
GO:0046661	0.8275016145655457
GO:1901575	0.8228284291475327
GO:0051707	0.8213715711231668
GO:0009636	0.8118604803634715
GO:0001819	0.8087941085992274
GO:0046903	0.8079312334038345
GO:1902532	0.8059608935857823
GO:0051656	0.8035786049018542
GO:0010959	0.7995768320231165
GO:0010038	0.7953166950461198
GO:0002443	0.7863146426660947
GO:0019438	0.7819654454178789
GO:0045471	0.7804468440072733
GO:0043269	0.7782358422256094
GO:0009894	0.7754744011098508
GO:0006357	0.7743549239559946
GO:0034976	0.7706123955038693
GO:0015711	0.7686273736196589
GO:0006928	0.767325409437054
GO:0016070	0.7627745108450613
GO:0006721	0.761869042560332
GO:0033993	0.7611223853915666
GO:0010822	0.7578775290746084
GO:2000112	0.7564177328239549
GO:0045596	0.7555185440155896
GO:0031667	0.754376996029675
GO:0044057	0.7495670328512607
GO:0098771	0.7458068511559792
GO:0051130	0.7438645996010572
GO:0043066	0.7397131749883489
GO:0007596	0.7355895187890449
GO:0051276	0.7344326906957941
GO:0010564	0.7303280296208617
GO:0071417	0.7294874439521212
GO:0055114	0.7284499148370461
GO:0097237	0.7245841573412705
GO:1903169	0.7163300545119551
GO:0044092	0.716232627933941
GO:0006937	0.7035354844421343
GO:0061024	0.7032494092983012
GO:0006796	0.7023451810783682
GO:0044255	0.7022065277090801
GO:0043086	0.6987641842551267
GO:0071214	0.6980350029073813
GO:0001938	0.696617900150827
GO:0006109	0.6959882244016782
GO:0002690	0.6946319338666452
GO:0008217	0.6933051252063959
GO:0006869	0.6928365751429142
GO:0006790	0.6913612328243508
GO:0001676	0.690845840395061
GO:0043010	0.687060199608363
GO:0044093	0.6825937084180682
GO:1903047	0.6781819954781684
GO:0048646	0.6761199261491047
GO:0023057	0.6758498238639477
GO:0098657	0.6757862689531586
GO:0010648	0.6755554932240865
GO:0007568	0.6744248170048095
GO:0043410	0.6741773672904053
GO:0007417	0.6739802121386372
GO:1901990	0.6735385015846522
GO:0051606	0.6636794826857613
GO:0003014	0.6628743900498308
GO:0008150	0.6616391188740609
GO:0031644	0.659726098451358
GO:0071222	0.6582622488647205
GO:0018205	0.6562320270469545
GO:0051051	0.6551678458184179
GO:0043270	0.6524140012521699
GO:0050708	0.6509585966234908
GO:0006325	0.6433022598847506
GO:0051186	0.6428654751476305
GO:0007507	0.6424296363978144
GO:0045597	0.6403102854401596
GO:0006066	0.640165438751558
GO:0030182	0.6388497937731021
GO:0031329	0.6385608139711375
GO:0045055	0.6365407075025322
GO:0030336	0.635641102275824
GO:0030334	0.6354069940647981
GO:0046394	0.6343658941500646
GO:0002224	0.6316327499833417
GO:0008202	0.6300414656181279
GO:0016042	0.6289421213878316
GO:0050878	0.6244318359531588
GO:0006732	0.6201532093207796
GO:0044283	0.6199761681747685
GO:0030335	0.6178983741002902
GO:0043903	0.6151996017951554
GO:0034599	0.6144715082171843
GO:0032940	0.6119148190042972
GO:0048589	0.6073542197303627
GO:0009746	0.6046980854279292
GO:0046907	0.6039163432609327
GO:0045088	0.59686152249516
GO:0010638	0.595620470005495
GO:0033365	0.5932117932681218
GO:0033273	0.5902813201489148
GO:0006952	0.5902609097436944
GO:0006811	0.5898011030912521
GO:0051336	0.5887438660407985
GO:0044262	0.5886412242995782
GO:0043902	0.5860920625888084
GO:0001816	0.5857762460817708
GO:0007276	0.5854812859184908
GO:0034622	0.5851066294962383
GO:0031400	0.5844057408009952
GO:0045892	0.583695083155273
GO:0045639	0.5832673474992393
GO:1902905	0.5819133120311272
GO:0032870	0.5804595337969264
GO:0009117	0.5798926710611717
GO:0044272	0.5795167730286461
GO:0031347	0.579435951146415
GO:0009150	0.578610072198741
GO:0009410	0.5783419739795226
GO:0051188	0.5776589592073537
GO:0006812	0.5713619588718526
GO:0005975	0.5691168046208065
GO:0017144	0.5583900187658462
GO:0051052	0.5577889679113337
GO:0042752	0.5527379343540736
GO:0002274	0.5516654686519266
GO:0007610	0.5514536155176515
GO:0045930	0.55103125919365
GO:0007584	0.5510013233566873
GO:0031331	0.5481554208661935
GO:0050877	0.5471379460964392
GO:0035383	0.5461604183670097
GO:0051346	0.5461598331185156
GO:0051345	0.5447928947436959
GO:0010467	0.5446552946731201
GO:0007204	0.5422972274271018
GO:0072594	0.540366055348867
GO:1901615	0.5380753166355207
GO:0010001	0.5373742398426391
GO:0062013	0.532830691226111
GO:2000113	0.5328278052189926
GO:0001701	0.5319096635250651
GO:0034220	0.5297029969526518
GO:0051726	0.528727768933629
GO:0006473	0.5285949850232546
GO:1901605	0.5273808057425231
GO:0003007	0.5266806120978451
GO:2001235	0.5233758056406873
GO:0048609	0.523323848283257
GO:0048545	0.5212774619398824
GO:0048666	0.5184403489119697
GO:0051093	0.5180820668330642
GO:0048468	0.5180128388656676
GO:0015672	0.5161621345197649
GO:0022603	0.5152601153682397
GO:0002252	0.5096121323382699
GO:0055082	0.5094524565385278
GO:0097306	0.5087145303039636
GO:0008104	0.5080859809548551
GO:0051099	0.5064521024517623
GO:0035295	0.5061897093961908
GO:0050807	0.5042708630555098
GO:0051493	0.4996865312669665
GO:0048511	0.49605395671815006
GO:0090304	0.4943753484056445
GO:1901137	0.4943662574768502
GO:0010632	0.4931439345898208
GO:0035690	0.48558833488353986
GO:0007268	0.4854564749064125
GO:0009887	0.4827301802445113
GO:0050769	0.48204722431135644
